#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,19,15,3,1,48:7,41,48
2,Bayer Leverkusen,B04,19,11,4,4,36:23,13,37
3,Borussia Dortmund,BVB,19,10,6,3,43:20,23,36
4,Eintracht Frankfurt,SGE,19,10,3,6,36:31,5,33
5,1. FSV Mainz 05,M05,19,9,3,7,27:21,6,30
6,FC Schalke 04,S04,19,8,5,6,32:29,3,29
7,Bor. Mönchengladbach,BMG,19,7,8,4,27:27,0,29
8,SC Freiburg,SCF,19,7,7,5,24:18,6,28
9,Hamburger SV,HSV,19,8,4,7,22:24,-2,28
10,Hannover 96,H96,19,8,2,9,38:37,1,26
11,VfB Stuttgart,VFB,19,7,4,8,21:32,-11,25
12,Werder Bremen,SVW,19,6,4,9,30:37,-7,22
13,VfL Wolfsburg,WOB,19,6,4,9,20:29,-9,22
14,Fortuna Düsseldorf,F95,19,5,6,8,23:27,-4,21
15,1. FC Nürnberg,FCN,19,5,6,8,18:26,-8,21
16,FC Augsburg,FCA,19,2,7,10,15:31,-16,13
17,1899 Hoffenheim,TSG,19,3,4,12,24:43,-19,13
18,SpVgg Greuther Fürth,SGF,19,1,6,12,11:33,-22,9
