#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,5,0,0,17:2,15,15
2,Eintracht Frankfurt,SGE,5,4,1,0,14:7,7,13
3,Hannover 96,H96,5,3,1,1,14:8,6,10
4,FC Schalke 04,S04,5,3,1,1,10:5,5,10
5,Fortuna Düsseldorf,F95,5,2,3,0,4:0,4,9
6,Borussia Dortmund,BVB,5,2,2,1,11:8,3,8
7,Werder Bremen,SVW,5,2,1,2,9:8,1,7
8,Bayer Leverkusen,B04,5,2,1,2,7:7,0,7
9,1. FC Nürnberg,FCN,5,2,1,2,7:9,-2,7
10,Bor. Mönchengladbach,BMG,5,1,3,1,7:7,0,6
11,1899 Hoffenheim,TSG,5,2,0,3,10:12,-2,6
12,SC Freiburg,SCF,5,1,2,2,7:8,-1,5
13,VfL Wolfsburg,WOB,5,1,2,2,2:8,-6,5
14,Hamburger SV,HSV,5,1,1,3,7:10,-3,4
15,1. FSV Mainz 05,M05,5,1,1,3,4:8,-4,4
16,SpVgg Greuther Fürth,SGF,5,1,1,3,2:8,-6,4
17,VfB Stuttgart,VFB,5,0,2,3,3:12,-9,2
18,FC Augsburg,FCA,5,0,1,4,2:10,-8,1
