#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,16,12,4,0,40:16,24,40
2,Bayern München,FCB,16,11,3,2,47:16,31,36
3,Hamburger SV,HSV,16,10,4,2,34:11,23,34
4,TSV 1860 München,M60,16,10,3,3,34:19,15,33
5,SpVgg Unterhaching,UNT,16,9,5,2,20:10,10,32
6,Hertha BSC,BSC,16,8,7,1,23:11,12,31
7,Werder Bremen,SVW,16,9,3,4,37:25,12,30
8,FC Hansa Rostock,ROS,16,7,7,2,24:18,6,28
9,VfL Wolfsburg,WOB,16,8,4,4,27:25,2,28
10,Eintracht Frankfurt,SGE,16,8,3,5,27:13,14,27
11,1. FC Kaiserslautern,FCK,16,8,2,6,30:27,3,26
12,SC Freiburg,SCF,16,7,4,5,27:18,9,25
13,FC Schalke 04,S04,16,4,10,2,21:15,6,22
14,SSV Ulm 1846,ULM,16,6,4,6,20:23,-3,22
15,VfB Stuttgart,VFB,16,6,1,9,19:25,-6,19
16,Arminia Bielefeld,DSC,16,4,6,6,22:21,1,18
17,Borussia Dortmund,BVB,16,4,6,6,20:20,0,18
18,MSV Duisburg,MSV,16,2,7,7,19:24,-5,13
