#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,7,5,2,0,19:4,15,17
2,Bayer Leverkusen,B04,7,5,2,0,17:8,9,17
3,SpVgg Unterhaching,UNT,7,5,2,0,10:2,8,17
4,TSV 1860 München,M60,7,5,1,1,14:5,9,16
5,FC Hansa Rostock,ROS,7,4,3,0,15:9,6,15
6,Bayern München,FCB,7,4,2,1,18:6,12,14
7,SC Freiburg,SCF,7,4,1,2,15:6,9,13
8,Werder Bremen,SVW,7,4,1,2,15:9,6,13
9,1. FC Kaiserslautern,FCK,7,4,1,2,11:9,2,13
10,Hertha BSC,BSC,7,3,3,1,12:6,6,12
11,Borussia Dortmund,BVB,7,3,3,1,11:8,3,12
12,VfL Wolfsburg,WOB,7,4,0,3,12:14,-2,12
13,MSV Duisburg,MSV,7,1,5,1,9:7,2,8
14,SSV Ulm 1846,ULM,7,2,2,3,6:6,0,8
15,FC Schalke 04,S04,7,1,5,1,8:9,-1,8
16,Eintracht Frankfurt,SGE,7,2,1,4,10:8,2,7
17,VfB Stuttgart,VFB,7,2,1,4,8:10,-2,7
18,Arminia Bielefeld,DSC,7,1,4,2,7:9,-2,7
