#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,8,5,3,0,19:10,9,18
2,Hamburger SV,HSV,7,5,2,0,19:4,15,17
3,TSV 1860 München,M60,8,5,2,1,17:8,9,17
4,SpVgg Unterhaching,UNT,7,5,2,0,10:2,8,17
5,FC Hansa Rostock,ROS,8,4,3,1,15:12,3,15
6,VfL Wolfsburg,WOB,8,5,0,3,13:14,-1,15
7,Bayern München,FCB,7,4,2,1,18:6,12,14
8,Werder Bremen,SVW,8,4,2,2,17:11,6,14
9,SC Freiburg,SCF,8,4,1,3,15:7,8,13
10,Borussia Dortmund,BVB,8,3,4,1,12:9,3,13
11,1. FC Kaiserslautern,FCK,7,4,1,2,11:9,2,13
12,Hertha BSC,BSC,7,3,3,1,12:6,6,12
13,SSV Ulm 1846,ULM,8,3,2,3,9:7,2,11
14,MSV Duisburg,MSV,7,1,5,1,9:7,2,8
15,FC Schalke 04,S04,7,1,5,1,8:9,-1,8
16,Eintracht Frankfurt,SGE,7,2,1,4,10:8,2,7
17,VfB Stuttgart,VFB,7,2,1,4,8:10,-2,7
18,Arminia Bielefeld,DSC,8,1,4,3,7:10,-3,7
