#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,8,5,3,0,19:10,9,18
2,SpVgg Unterhaching,UNT,8,5,3,0,11:3,8,18
3,Hamburger SV,HSV,7,5,2,0,19:4,15,17
4,Bayern München,FCB,8,5,2,1,20:7,13,17
5,TSV 1860 München,M60,8,5,2,1,17:8,9,17
6,FC Hansa Rostock,ROS,8,4,3,1,15:12,3,15
7,VfL Wolfsburg,WOB,9,5,0,4,14:16,-2,15
8,Werder Bremen,SVW,8,4,2,2,17:11,6,14
9,SC Freiburg,SCF,8,4,1,3,15:7,8,13
10,Hertha BSC,BSC,8,3,4,1,13:7,6,13
11,Borussia Dortmund,BVB,8,3,4,1,12:9,3,13
12,1. FC Kaiserslautern,FCK,8,4,1,3,11:11,0,13
13,SSV Ulm 1846,ULM,8,3,2,3,9:7,2,11
14,VfB Stuttgart,VFB,8,3,1,4,11:11,0,10
15,FC Schalke 04,S04,8,1,6,1,8:9,-1,9
16,MSV Duisburg,MSV,8,1,5,2,9:8,1,8
17,Eintracht Frankfurt,SGE,8,2,1,5,11:10,1,7
18,Arminia Bielefeld,DSC,8,1,4,3,7:10,-3,7
