#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bor. Mönchengladbach,BMG,12,8,1,3,24:13,11,25
2,RB Leipzig,RBL,12,7,3,2,33:13,20,24
3,Bayern München,FCB,12,7,3,2,33:16,17,24
4,SC Freiburg,SCF,12,6,4,2,21:13,8,22
5,FC Schalke 04,S04,12,6,4,2,22:15,7,22
6,Borussia Dortmund,BVB,12,5,5,2,26:18,8,20
7,VfL Wolfsburg,WOB,12,5,5,2,13:10,3,20
8,1899 Hoffenheim,TSG,12,6,2,4,17:19,-2,20
9,Bayer Leverkusen,B04,12,5,4,3,18:16,2,19
10,Eintracht Frankfurt,SGE,12,5,2,5,21:18,3,17
11,1. FC Union Berlin,FCU,12,5,1,6,15:17,-2,16
12,FC Augsburg,FCA,12,3,4,5,17:24,-7,13
13,1. FSV Mainz 05,M05,12,4,0,8,17:31,-14,12
14,Werder Bremen,SVW,12,2,5,5,19:26,-7,11
15,Hertha BSC,BSC,12,3,2,7,17:25,-8,11
16,Fortuna Düsseldorf,F95,12,3,2,7,15:23,-8,11
17,1. FC Köln,KOE,12,2,1,9,11:27,-16,7
18,SC Paderborn 07,SCP,12,1,2,9,14:29,-15,5
