#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,27,19,4,4,80:28,52,61
2,Borussia Dortmund,BVB,27,17,6,4,74:33,41,57
3,RB Leipzig,RBL,27,15,9,3,68:27,41,54
4,Bayer Leverkusen,B04,27,16,5,6,52:32,20,53
5,Bor. Mönchengladbach,BMG,27,16,4,7,53:34,19,52
6,VfL Wolfsburg,WOB,27,10,9,8,36:33,3,39
7,SC Freiburg,SCF,27,10,7,10,35:37,-2,37
8,FC Schalke 04,S04,27,9,10,8,33:43,-10,37
9,1899 Hoffenheim,TSG,27,10,6,11,36:47,-11,36
10,1. FC Köln,KOE,27,10,4,13,43:49,-6,34
11,Hertha BSC,BSC,27,9,7,11,39:48,-9,34
12,Eintracht Frankfurt,SGE,27,9,4,14,44:49,-5,31
13,FC Augsburg,FCA,27,8,6,13,40:54,-14,30
14,1. FC Union Berlin,FCU,27,9,3,15,32:47,-15,30
15,1. FSV Mainz 05,M05,27,8,3,16,36:60,-24,27
16,Fortuna Düsseldorf,F95,27,5,9,13,29:52,-23,24
17,Werder Bremen,SVW,27,5,6,16,29:62,-33,21
18,SC Paderborn 07,SCP,27,4,6,17,31:55,-24,18
