#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,18,12,4,2,51:21,30,40
2,Bayern München,FCB,18,11,3,4,50:22,28,36
3,Bor. Mönchengladbach,BMG,18,11,2,5,33:20,13,35
4,Borussia Dortmund,BVB,18,9,6,3,46:27,19,33
5,FC Schalke 04,S04,18,9,6,3,31:21,10,33
6,Bayer Leverkusen,B04,18,9,4,5,27:22,5,31
7,SC Freiburg,SCF,18,8,5,5,29:24,5,29
8,1899 Hoffenheim,TSG,18,8,3,7,26:30,-4,27
9,VfL Wolfsburg,WOB,18,6,6,6,19:21,-2,24
10,FC Augsburg,FCA,18,6,5,7,31:36,-5,23
11,Eintracht Frankfurt,SGE,18,6,3,9,29:30,-1,21
12,1. FC Union Berlin,FCU,18,6,2,10,21:27,-6,20
13,1. FC Köln,KOE,18,6,2,10,22:33,-11,20
14,Hertha BSC,BSC,18,5,4,9,22:33,-11,19
15,1. FSV Mainz 05,M05,18,6,0,12,26:41,-15,18
16,Werder Bremen,SVW,18,4,5,9,24:41,-17,17
17,Fortuna Düsseldorf,F95,18,4,3,11,18:37,-19,15
18,SC Paderborn 07,SCP,18,3,3,12,21:40,-19,12
