#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bor. Mönchengladbach,BMG,14,10,1,3,30:16,14,31
2,RB Leipzig,RBL,14,9,3,2,39:16,23,30
3,Borussia Dortmund,BVB,14,7,5,2,33:19,14,26
4,FC Schalke 04,S04,14,7,4,3,25:18,7,25
5,SC Freiburg,SCF,14,7,4,3,24:17,7,25
6,Bayer Leverkusen,B04,14,7,4,3,22:18,4,25
7,Bayern München,FCB,14,7,3,4,35:20,15,24
8,1899 Hoffenheim,TSG,14,6,3,5,19:23,-4,21
9,VfL Wolfsburg,WOB,14,5,5,4,15:14,1,20
10,1. FC Union Berlin,FCU,14,6,1,7,18:19,-1,19
11,Eintracht Frankfurt,SGE,14,5,3,6,24:22,2,18
12,FC Augsburg,FCA,14,4,5,5,20:26,-6,17
13,1. FSV Mainz 05,M05,14,5,0,9,20:34,-14,15
14,Werder Bremen,SVW,14,3,5,6,22:29,-7,14
15,Hertha BSC,BSC,14,3,3,8,20:29,-9,12
16,Fortuna Düsseldorf,F95,14,3,3,8,16:29,-13,12
17,SC Paderborn 07,SCP,14,2,2,10,17:32,-15,8
18,1. FC Köln,KOE,14,2,2,10,12:30,-18,8
