#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bor. Mönchengladbach,BMG,8,5,1,2,15:7,8,16
2,VfL Wolfsburg,WOB,8,4,4,0,11:5,6,16
3,Bayern München,FCB,8,4,3,1,22:10,12,15
4,Borussia Dortmund,BVB,8,4,3,1,20:11,9,15
5,RB Leipzig,RBL,8,4,3,1,16:8,8,15
6,SC Freiburg,SCF,8,4,2,2,15:9,6,14
7,FC Schalke 04,S04,8,4,2,2,14:9,5,14
8,Eintracht Frankfurt,SGE,8,4,2,2,14:10,4,14
9,Bayer Leverkusen,B04,8,4,2,2,12:11,1,14
10,Hertha BSC,BSC,8,3,2,3,13:13,0,11
11,1899 Hoffenheim,TSG,8,3,2,3,8:11,-3,11
12,Werder Bremen,SVW,8,2,3,3,13:17,-4,9
13,Fortuna Düsseldorf,F95,8,2,1,5,10:14,-4,7
14,1. FC Union Berlin,FCU,8,2,1,5,8:13,-5,7
15,1. FC Köln,KOE,8,2,1,5,8:16,-8,7
16,FC Augsburg,FCA,8,1,3,4,10:21,-11,6
17,1. FSV Mainz 05,M05,8,2,0,6,7:18,-11,6
18,SC Paderborn 07,SCP,8,0,1,7,9:22,-13,1
