#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,23,15,4,4,65:26,39,49
2,RB Leipzig,RBL,23,14,6,3,61:25,36,48
3,Bor. Mönchengladbach,BMG,23,14,4,5,45:26,19,46
4,Borussia Dortmund,BVB,23,13,6,4,65:32,33,45
5,Bayer Leverkusen,B04,23,13,4,6,40:29,11,43
6,FC Schalke 04,S04,23,9,9,5,32:32,0,36
7,VfL Wolfsburg,WOB,23,9,7,7,32:28,4,34
8,1899 Hoffenheim,TSG,23,10,4,9,34:36,-2,34
9,SC Freiburg,SCF,23,9,6,8,31:33,-2,33
10,1. FC Union Berlin,FCU,23,9,2,12,29:36,-7,29
11,Eintracht Frankfurt,SGE,23,8,4,11,38:37,1,28
12,FC Augsburg,FCA,23,7,6,10,34:47,-13,27
13,1. FC Köln,KOE,23,8,2,13,34:44,-10,26
14,Hertha BSC,BSC,23,7,5,11,27:43,-16,26
15,1. FSV Mainz 05,M05,23,7,1,15,31:52,-21,22
16,Fortuna Düsseldorf,F95,23,5,5,13,23:46,-23,20
17,Werder Bremen,SVW,23,4,5,14,25:53,-28,17
18,SC Paderborn 07,SCP,23,4,4,15,29:50,-21,16
