#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,30,22,4,4,90:30,60,70
2,Borussia Dortmund,BVB,30,19,6,5,81:35,46,63
3,RB Leipzig,RBL,30,16,11,3,75:32,43,59
4,Bor. Mönchengladbach,BMG,30,17,5,8,57:36,21,56
5,Bayer Leverkusen,B04,30,17,5,8,56:40,16,56
6,VfL Wolfsburg,WOB,30,12,9,9,42:36,6,45
7,1899 Hoffenheim,TSG,30,12,7,11,42:50,-8,43
8,SC Freiburg,SCF,30,11,8,11,39:41,-2,41
9,Hertha BSC,BSC,30,10,8,12,43:51,-8,38
10,FC Schalke 04,S04,30,9,11,10,35:47,-12,38
11,Eintracht Frankfurt,SGE,30,10,5,15,49:55,-6,35
12,1. FC Köln,KOE,30,10,5,15,47:57,-10,35
13,FC Augsburg,FCA,30,8,8,14,41:57,-16,32
14,1. FC Union Berlin,FCU,30,9,5,16,35:53,-18,32
15,1. FSV Mainz 05,M05,30,9,4,17,39:62,-23,31
16,Fortuna Düsseldorf,F95,30,6,10,14,33:60,-27,28
17,Werder Bremen,SVW,30,6,7,17,30:63,-33,25
18,SC Paderborn 07,SCP,30,4,8,18,33:62,-29,20
