#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,25,17,4,4,73:26,47,55
2,Borussia Dortmund,BVB,25,15,6,4,68:33,35,51
3,RB Leipzig,RBL,25,14,8,3,62:26,36,50
4,Bor. Mönchengladbach,BMG,25,15,4,6,49:30,19,49
5,Bayer Leverkusen,B04,25,14,5,6,45:30,15,47
6,FC Schalke 04,S04,25,9,10,6,33:36,-3,37
7,VfL Wolfsburg,WOB,25,9,9,7,34:30,4,36
8,SC Freiburg,SCF,25,10,6,9,34:35,-1,36
9,1899 Hoffenheim,TSG,25,10,5,10,35:43,-8,35
10,1. FC Köln,KOE,25,10,2,13,39:45,-6,32
11,Eintracht Frankfurt,SGE,25,9,4,12,41:41,0,31
12,1. FC Union Berlin,FCU,25,9,3,13,32:41,-9,30
13,Hertha BSC,BSC,25,7,7,11,32:48,-16,28
14,FC Augsburg,FCA,25,7,6,12,36:52,-16,27
15,1. FSV Mainz 05,M05,25,8,2,15,34:53,-19,26
16,Fortuna Düsseldorf,F95,25,5,7,13,27:50,-23,22
17,Werder Bremen,SVW,25,4,6,15,27:58,-31,18
18,SC Paderborn 07,SCP,25,4,4,17,30:54,-24,16
