#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,22,14,4,4,62:24,38,46
2,RB Leipzig,RBL,22,13,6,3,56:25,31,45
3,Bor. Mönchengladbach,BMG,22,14,3,5,44:25,19,45
4,Borussia Dortmund,BVB,22,12,6,4,63:32,31,42
5,Bayer Leverkusen,B04,22,12,4,6,38:29,9,40
6,FC Schalke 04,S04,22,9,9,4,32:27,5,36
7,SC Freiburg,SCF,22,9,6,7,31:31,0,33
8,1899 Hoffenheim,TSG,22,10,3,9,33:35,-2,33
9,VfL Wolfsburg,WOB,22,8,7,7,28:28,0,31
10,Eintracht Frankfurt,SGE,22,8,4,10,37:35,2,28
11,FC Augsburg,FCA,22,7,6,9,34:45,-11,27
12,1. FC Union Berlin,FCU,22,8,2,12,27:35,-8,26
13,Hertha BSC,BSC,22,7,5,10,27:38,-11,26
14,1. FC Köln,KOE,22,7,2,13,29:44,-15,23
15,1. FSV Mainz 05,M05,22,7,1,14,31:48,-17,22
16,Fortuna Düsseldorf,F95,22,4,5,13,21:46,-25,17
17,Werder Bremen,SVW,22,4,5,13,25:51,-26,17
18,SC Paderborn 07,SCP,22,4,4,14,27:47,-20,16
