#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,31,23,4,4,92:31,61,73
2,Borussia Dortmund,BVB,31,20,6,5,82:35,47,66
3,RB Leipzig,RBL,31,17,11,3,77:32,45,62
4,Bayer Leverkusen,B04,31,17,6,8,57:41,16,57
5,Bor. Mönchengladbach,BMG,31,17,5,9,58:38,20,56
6,VfL Wolfsburg,WOB,31,12,10,9,44:38,6,46
7,1899 Hoffenheim,TSG,31,12,7,12,42:52,-10,43
8,SC Freiburg,SCF,31,11,9,11,41:43,-2,42
9,FC Schalke 04,S04,31,9,12,10,36:48,-12,39
10,Eintracht Frankfurt,SGE,31,11,5,15,53:56,-3,38
11,Hertha BSC,BSC,31,10,8,13,44:55,-11,38
12,1. FC Köln,KOE,31,10,5,16,48:59,-11,35
13,FC Augsburg,FCA,31,9,8,14,42:57,-15,35
14,1. FC Union Berlin,FCU,31,10,5,16,37:54,-17,35
15,1. FSV Mainz 05,M05,31,9,4,18,39:63,-24,31
16,Fortuna Düsseldorf,F95,31,6,10,15,33:61,-28,28
17,Werder Bremen,SVW,31,7,7,17,35:64,-29,28
18,SC Paderborn 07,SCP,31,4,8,19,34:67,-33,20
