#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,30,24,4,2,77:13,64,76
2,VfL Wolfsburg,WOB,30,18,7,5,63:32,31,61
3,Bor. Mönchengladbach,BMG,30,16,9,5,45:22,23,57
4,Bayer Leverkusen,B04,30,15,10,5,57:32,25,55
5,FC Schalke 04,S04,30,11,9,10,38:34,4,42
6,FC Augsburg,FCA,30,13,3,14,38:40,-2,42
7,1899 Hoffenheim,TSG,30,11,7,12,45:48,-3,40
8,Borussia Dortmund,BVB,30,11,6,13,40:37,3,39
9,Werder Bremen,SVW,30,10,9,11,46:59,-13,39
10,1. FSV Mainz 05,M05,30,8,13,9,42:41,1,37
11,Eintracht Frankfurt,SGE,30,9,9,12,51:59,-8,36
12,1. FC Köln,KOE,30,8,11,11,30:36,-6,35
13,Hertha BSC,BSC,30,9,7,14,34:46,-12,34
14,SC Freiburg,SCF,30,6,12,12,31:41,-10,30
15,Hannover 96,H96,30,7,8,15,33:51,-18,29
16,Hamburger SV,HSV,30,7,7,16,19:46,-27,28
17,SC Paderborn 07,SCP,30,6,10,14,27:58,-31,28
18,VfB Stuttgart,VFB,30,6,9,15,34:55,-21,27
