#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,5,2,0,15:2,13,17
2,1899 Hoffenheim,TSG,7,3,4,0,11:6,5,13
3,Bor. Mönchengladbach,BMG,7,3,4,0,9:4,5,13
4,Bayer Leverkusen,B04,7,3,3,1,13:11,2,12
5,Eintracht Frankfurt,SGE,7,3,3,1,12:10,2,12
6,1. FSV Mainz 05,M05,7,2,5,0,10:6,4,11
7,VfL Wolfsburg,WOB,7,3,2,2,11:8,3,11
8,Hannover 96,H96,7,3,1,3,5:8,-3,10
9,SC Paderborn 07,SCP,7,2,3,2,10:10,0,9
10,FC Augsburg,FCA,7,3,0,4,8:9,-1,9
11,FC Schalke 04,S04,7,2,2,3,11:12,-1,8
12,Hertha BSC,BSC,7,2,2,3,11:14,-3,8
13,Borussia Dortmund,BVB,7,2,1,4,9:12,-3,7
14,1. FC Köln,KOE,7,1,3,3,4:6,-2,6
15,SC Freiburg,SCF,7,0,5,2,7:10,-3,5
16,VfB Stuttgart,VFB,7,1,2,4,6:12,-6,5
17,Hamburger SV,HSV,7,1,2,4,2:8,-6,5
18,Werder Bremen,SVW,7,0,4,3,10:16,-6,4
