#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,23,18,4,1,63:10,53,58
2,VfL Wolfsburg,WOB,23,15,5,3,53:27,26,50
3,Bor. Mönchengladbach,BMG,23,11,7,5,31:18,13,40
4,Bayer Leverkusen,B04,23,9,9,5,37:29,8,36
5,FC Schalke 04,S04,23,10,5,8,32:27,5,35
6,FC Augsburg,FCA,23,11,2,10,32:30,2,35
7,1899 Hoffenheim,TSG,23,9,6,8,36:35,1,33
8,Eintracht Frankfurt,SGE,23,8,7,8,42:45,-3,31
9,Werder Bremen,SVW,23,8,6,9,39:49,-10,30
10,Borussia Dortmund,BVB,23,8,4,11,31:31,0,28
11,Hannover 96,H96,23,7,6,10,26:34,-8,27
12,1. FSV Mainz 05,M05,23,5,10,8,30:33,-3,25
13,1. FC Köln,KOE,23,6,7,10,21:29,-8,25
14,Hertha BSC,BSC,23,7,3,13,28:42,-14,24
15,Hamburger SV,HSV,23,6,6,11,16:33,-17,24
16,SC Paderborn 07,SCP,23,5,8,10,23:43,-20,23
17,SC Freiburg,SCF,23,4,10,9,24:32,-8,22
18,VfB Stuttgart,VFB,23,4,7,12,24:41,-17,19
