#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,28,22,4,2,74:13,61,70
2,VfL Wolfsburg,WOB,28,18,6,4,62:30,32,60
3,Bor. Mönchengladbach,BMG,28,15,8,5,44:22,22,53
4,Bayer Leverkusen,B04,28,14,9,5,52:31,21,51
5,FC Schalke 04,S04,28,11,8,9,37:31,6,41
6,FC Augsburg,FCA,28,12,3,13,34:36,-2,39
7,1899 Hoffenheim,TSG,28,10,7,11,43:45,-2,37
8,Eintracht Frankfurt,SGE,28,9,8,11,51:57,-6,35
9,Werder Bremen,SVW,28,9,8,11,43:57,-14,35
10,Borussia Dortmund,BVB,28,9,6,13,35:37,-2,33
11,1. FC Köln,KOE,28,8,9,11,29:35,-6,33
12,Hertha BSC,BSC,28,9,6,13,34:45,-11,33
13,1. FSV Mainz 05,M05,28,6,13,9,37:39,-2,31
14,SC Freiburg,SCF,28,6,11,11,27:36,-9,29
15,Hannover 96,H96,28,7,8,13,32:45,-13,29
16,SC Paderborn 07,SCP,28,6,9,13,25:53,-28,27
17,VfB Stuttgart,VFB,28,6,8,14,31:51,-20,26
18,Hamburger SV,HSV,28,6,7,15,16:43,-27,25
