#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,6,2,0,21:2,19,20
2,Bor. Mönchengladbach,BMG,8,4,4,0,12:4,8,16
3,1. FSV Mainz 05,M05,8,3,5,0,12:7,5,14
3,1899 Hoffenheim,TSG,8,3,5,0,12:7,5,14
5,VfL Wolfsburg,WOB,8,4,2,2,13:9,4,14
6,Bayer Leverkusen,B04,8,3,4,1,16:14,2,13
7,SC Paderborn 07,SCP,8,3,3,2,13:11,2,12
8,Eintracht Frankfurt,SGE,8,3,3,2,13:13,0,12
9,FC Schalke 04,S04,8,3,2,3,13:12,1,11
10,Hannover 96,H96,8,3,1,4,5:11,-6,10
11,1. FC Köln,KOE,8,2,3,3,6:7,-1,9
12,FC Augsburg,FCA,8,3,0,5,9:11,-2,9
13,Hertha BSC,BSC,8,2,2,4,11:16,-5,8
14,Borussia Dortmund,BVB,8,2,1,5,10:14,-4,7
15,VfB Stuttgart,VFB,8,1,3,4,9:15,-6,6
16,Hamburger SV,HSV,8,1,3,4,3:9,-6,6
17,SC Freiburg,SCF,8,0,5,3,8:12,-4,5
18,Werder Bremen,SVW,8,0,4,4,10:22,-12,4
