#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,9,3,0,31:3,28,30
2,VfL Wolfsburg,WOB,12,7,2,3,24:12,12,23
3,Bor. Mönchengladbach,BMG,12,5,5,2,16:9,7,20
4,Bayer Leverkusen,B04,12,5,5,2,20:16,4,20
5,Hannover 96,H96,12,6,1,5,10:14,-4,19
6,FC Augsburg,FCA,12,6,0,6,15:12,3,18
7,FC Schalke 04,S04,12,5,2,5,17:17,0,17
8,1899 Hoffenheim,TSG,12,4,5,3,17:18,-1,17
9,1. FSV Mainz 05,M05,12,3,7,2,15:14,1,16
10,SC Paderborn 07,SCP,12,4,4,4,18:18,0,16
11,1. FC Köln,KOE,12,4,3,5,12:13,-1,15
12,Eintracht Frankfurt,SGE,12,4,3,5,20:24,-4,15
13,Hertha BSC,BSC,12,4,2,6,17:22,-5,14
14,SC Freiburg,SCF,12,2,6,4,13:16,-3,12
15,Hamburger SV,HSV,12,3,3,6,6:14,-8,12
16,Borussia Dortmund,BVB,12,3,2,7,14:19,-5,11
17,Werder Bremen,SVW,12,2,4,6,14:26,-12,10
18,VfB Stuttgart,VFB,12,2,3,7,14:26,-12,9
