#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,24,19,4,1,66:11,55,61
2,VfL Wolfsburg,WOB,24,15,5,4,53:28,25,50
3,Bor. Mönchengladbach,BMG,24,11,8,5,33:20,13,41
4,Bayer Leverkusen,B04,24,10,9,5,40:29,11,39
5,FC Schalke 04,S04,24,11,5,8,35:28,7,38
6,FC Augsburg,FCA,24,12,2,10,33:30,3,38
7,1899 Hoffenheim,TSG,24,9,6,9,37:38,-1,33
8,Werder Bremen,SVW,24,9,6,9,40:49,-9,33
9,Eintracht Frankfurt,SGE,24,8,7,9,44:49,-5,31
10,Borussia Dortmund,BVB,24,8,5,11,31:31,0,29
11,1. FC Köln,KOE,24,7,7,10,25:31,-6,28
12,Hannover 96,H96,24,7,6,11,27:37,-10,27
13,1. FSV Mainz 05,M05,24,5,11,8,32:35,-3,26
14,Hertha BSC,BSC,24,7,4,13,28:42,-14,25
15,Hamburger SV,HSV,24,6,7,11,16:33,-17,25
16,SC Paderborn 07,SCP,24,5,8,11,23:46,-23,23
17,SC Freiburg,SCF,24,4,10,10,24:33,-9,22
18,VfB Stuttgart,VFB,24,4,8,12,24:41,-17,20
