#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,27,21,4,2,71:13,58,67
2,VfL Wolfsburg,WOB,27,17,6,4,60:30,30,57
3,Bor. Mönchengladbach,BMG,27,14,8,5,41:21,20,50
4,Bayer Leverkusen,B04,27,13,9,5,49:29,20,48
5,FC Schalke 04,S04,27,11,7,9,37:31,6,40
6,FC Augsburg,FCA,27,12,3,12,33:34,-1,39
7,1899 Hoffenheim,TSG,27,10,7,10,41:42,-1,37
8,Eintracht Frankfurt,SGE,27,9,8,10,51:54,-3,35
9,Werder Bremen,SVW,27,9,8,10,41:54,-13,35
10,Borussia Dortmund,BVB,27,9,6,12,34:34,0,33
11,Hertha BSC,BSC,27,9,5,13,33:44,-11,32
12,1. FSV Mainz 05,M05,27,6,13,8,35:36,-1,31
13,1. FC Köln,KOE,27,7,9,11,26:33,-7,30
14,SC Freiburg,SCF,27,6,10,11,27:36,-9,28
15,Hannover 96,H96,27,7,7,13,31:44,-13,28
16,Hamburger SV,HSV,27,6,7,14,16:41,-25,25
17,SC Paderborn 07,SCP,27,5,9,13,23:52,-29,24
18,VfB Stuttgart,VFB,27,5,8,14,28:49,-21,23
