#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,2,2,0,0,6:2,4,6
2,SC Paderborn 07,SCP,2,1,1,0,5:2,3,4
3,1899 Hoffenheim,TSG,2,1,1,0,3:1,2,4
4,1. FC Köln,KOE,2,1,1,0,2:0,2,4
5,Bayern München,FCB,2,1,1,0,3:2,1,4
5,Eintracht Frankfurt,SGE,2,1,1,0,3:2,1,4
7,Hannover 96,H96,2,1,1,0,2:1,1,4
8,Borussia Dortmund,BVB,2,1,0,1,3:4,-1,3
9,Werder Bremen,SVW,2,0,2,0,3:3,0,2
10,1. FSV Mainz 05,M05,2,0,2,0,2:2,0,2
11,Bor. Mönchengladbach,BMG,2,0,2,0,1:1,0,2
12,VfL Wolfsburg,WOB,2,0,1,1,3:4,-1,1
13,FC Schalke 04,S04,2,0,1,1,2:3,-1,1
14,SC Freiburg,SCF,2,0,1,1,0:1,-1,1
15,Hertha BSC,BSC,2,0,1,1,4:6,-2,1
16,VfB Stuttgart,VFB,2,0,1,1,1:3,-2,1
17,Hamburger SV,HSV,2,0,1,1,0:3,-3,1
18,FC Augsburg,FCA,2,0,0,2,2:5,-3,0
