#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,4,4,0,0,10:0,10,12
2,1. FC Kaiserslautern,FCK,4,4,0,0,11:5,6,12
3,Bayer Leverkusen,B04,4,3,1,0,10:4,6,10
4,FC Schalke 04,S04,4,3,1,0,9:4,5,10
5,Borussia Dortmund,BVB,4,2,1,1,7:3,4,7
6,SC Freiburg,SCF,4,2,1,1,7:4,3,7
7,Werder Bremen,SVW,4,2,1,1,6:6,0,7
8,Energie Cottbus,FCE,4,2,1,1,5:6,-1,7
9,TSV 1860 München,M60,4,2,1,1,4:6,-2,7
10,Hertha BSC,BSC,4,2,0,2,7:6,1,6
11,VfB Stuttgart,VFB,4,1,3,0,2:1,1,6
12,1. FC Köln,KOE,4,2,0,2,5:5,0,6
13,VfL Wolfsburg,WOB,4,1,2,1,4:4,0,5
14,Bor. Mönchengladbach,BMG,4,1,2,1,3:3,0,5
15,1. FC Nürnberg,FCN,4,1,1,2,4:6,-2,4
16,Hamburger SV,HSV,4,1,1,2,7:10,-3,4
17,FC Hansa Rostock,ROS,4,0,2,2,2:7,-5,2
18,FC St. Pauli,STP,4,0,1,3,1:5,-4,1
