#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,17,13,2,2,40:13,27,41
2,FC Schalke 04,S04,16,13,2,1,37:12,25,41
3,Bayer Leverkusen,B04,16,13,1,2,44:12,32,40
4,Bayern München,FCB,16,11,5,0,39:8,31,38
5,1. FC Kaiserslautern,FCK,17,11,4,2,39:21,18,37
6,Borussia Dortmund,BVB,16,11,3,2,29:11,18,36
7,Werder Bremen,SVW,17,11,2,4,29:21,8,35
8,VfL Wolfsburg,WOB,17,9,3,5,34:18,16,30
9,Energie Cottbus,FCE,16,8,4,4,25:18,7,28
10,Hamburger SV,HSV,17,7,6,4,35:25,10,27
11,TSV 1860 München,M60,17,8,3,6,31:33,-2,27
12,VfB Stuttgart,VFB,16,7,5,4,21:13,8,26
13,FC Hansa Rostock,ROS,17,6,6,5,20:18,2,24
14,1. FC Nürnberg,FCN,17,7,3,7,21:23,-2,24
15,Bor. Mönchengladbach,BMG,16,6,5,5,19:17,2,23
16,SC Freiburg,SCF,16,5,5,6,21:23,-2,20
17,1. FC Köln,KOE,17,5,5,7,16:21,-5,20
18,FC St. Pauli,STP,16,4,4,8,17:25,-8,16
