#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,9,3,4,37:20,17,30
2,Borussia Dortmund,BVB,17,8,3,6,28:27,1,27
3,RB Leipzig,RBL,17,7,4,6,26:23,3,25
4,SC Freiburg,SCF,16,7,4,5,22:29,-7,25
5,VfL Wolfsburg,WOB,17,7,3,7,23:23,0,24
6,Bayer Leverkusen,B04,16,6,5,5,22:23,-1,23
7,1. FC Union Berlin,FCU,17,7,2,8,21:27,-6,23
8,1. FSV Mainz 05,M05,16,6,3,7,21:28,-7,21
9,Werder Bremen,SVW,16,5,4,7,25:35,-10,19
10,1. FC Köln,KOE,17,4,7,6,21:34,-13,19
11,Eintracht Frankfurt,SGE,17,4,6,7,23:34,-11,18
12,1899 Hoffenheim,TSG,16,3,3,10,19:27,-8,12
13,FC Augsburg,FCA,16,3,3,10,26:37,-11,12
14,VfB Stuttgart,VFB,17,2,6,9,22:35,-13,12
15,FC Schalke 04,S04,16,2,5,9,10:31,-21,11
16,Bor. Mönchengladbach,BMG,17,1,7,9,19:37,-18,10
17,VfL Bochum,BOC,17,2,3,12,12:40,-28,9
18,Hertha BSC,BSC,16,1,2,13,16:41,-25,5
