#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,SC Freiburg,SCF,5,3,2,0,10:4,6,11
2,Werder Bremen,SVW,5,3,2,0,10:6,4,11
3,1. FC Union Berlin,FCU,5,3,1,1,8:3,5,10
4,FC Augsburg,FCA,4,3,0,1,6:4,2,9
5,1. FSV Mainz 05,M05,5,3,0,2,7:8,-1,9
6,Bayern München,FCB,5,2,2,1,16:5,11,8
7,Eintracht Frankfurt,SGE,4,2,1,1,8:8,0,7
8,1. FC Köln,KOE,5,1,3,1,10:11,-1,6
9,Borussia Dortmund,BVB,4,2,0,2,6:7,-1,6
10,1899 Hoffenheim,TSG,4,1,1,2,5:5,0,4
11,Hertha BSC,BSC,4,1,1,2,4:5,-1,4
12,Bayer Leverkusen,B04,4,1,1,2,5:7,-2,4
13,VfL Wolfsburg,WOB,5,1,1,3,2:7,-5,4
14,VfB Stuttgart,VFB,4,0,3,1,6:7,-1,3
15,Bor. Mönchengladbach,BMG,4,0,3,1,4:8,-4,3
16,FC Schalke 04,S04,5,0,2,3,2:9,-7,2
17,RB Leipzig,RBL,5,0,2,3,3:11,-8,2
18,VfL Bochum,BOC,4,0,0,4,3:11,-8,0
