#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,SC Freiburg,SCF,3,3,0,0,8:2,6,9
2,1. FSV Mainz 05,M05,4,3,0,1,6:6,0,9
3,Bayern München,FCB,3,2,1,0,14:2,12,7
4,1. FC Union Berlin,FCU,3,2,1,0,7:1,6,7
5,Werder Bremen,SVW,3,2,1,0,7:4,3,7
6,FC Augsburg,FCA,3,2,0,1,3:2,1,6
7,Borussia Dortmund,BVB,3,2,0,1,4:4,0,6
8,1. FC Köln,KOE,3,1,2,0,7:5,2,5
9,Bayer Leverkusen,B04,3,1,1,1,5:3,2,4
10,Eintracht Frankfurt,SGE,2,1,1,0,5:4,1,4
11,1899 Hoffenheim,TSG,3,1,0,2,4:4,0,3
11,VfB Stuttgart,VFB,3,0,3,0,4:4,0,3
13,Bor. Mönchengladbach,BMG,3,0,3,0,3:3,0,3
14,Hertha BSC,BSC,3,1,0,2,3:4,-1,3
15,VfL Wolfsburg,WOB,3,1,0,2,1:4,-3,3
16,FC Schalke 04,S04,3,0,2,1,2:4,-2,2
17,RB Leipzig,RBL,3,0,1,2,2:7,-5,1
18,VfL Bochum,BOC,3,0,0,3,3:7,-4,0
