#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FSV Mainz 05,M05,6,4,0,2,9:8,1,12
2,Bayern München,FCB,6,3,2,1,18:5,13,11
3,Werder Bremen,SVW,6,3,2,1,10:8,2,11
4,SC Freiburg,SCF,6,3,2,1,10:9,1,11
5,1. FC Union Berlin,FCU,6,3,1,2,9:5,4,10
6,Eintracht Frankfurt,SGE,5,3,1,1,11:9,2,10
7,FC Augsburg,FCA,5,3,0,2,8:7,1,9
8,1899 Hoffenheim,TSG,5,2,1,2,8:5,3,7
9,Borussia Dortmund,BVB,5,2,0,3,6:9,-3,6
10,1. FC Köln,KOE,6,1,3,2,10:16,-6,6
11,VfL Wolfsburg,WOB,6,1,2,3,4:9,-5,5
12,Hertha BSC,BSC,5,1,1,3,6:8,-2,4
13,Bor. Mönchengladbach,BMG,5,0,4,1,6:10,-4,4
14,Bayer Leverkusen,B04,5,1,1,3,6:12,-6,4
15,VfB Stuttgart,VFB,5,0,3,2,6:12,-6,3
16,RB Leipzig,RBL,6,0,3,3,6:14,-8,3
17,FC Schalke 04,S04,6,0,2,4,3:11,-8,2
18,VfL Bochum,BOC,5,0,0,5,4:15,-11,0
