#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,9,3,4,37:20,17,30
2,SC Freiburg,SCF,16,7,4,5,22:29,-7,25
3,VfL Wolfsburg,WOB,16,7,3,6,23:21,2,24
4,Borussia Dortmund,BVB,16,7,3,6,25:27,-2,24
5,Bayer Leverkusen,B04,16,6,5,5,22:23,-1,23
6,1. FC Union Berlin,FCU,16,7,2,7,19:23,-4,23
7,RB Leipzig,RBL,16,6,4,6,23:22,1,22
8,1. FSV Mainz 05,M05,16,6,3,7,21:28,-7,21
9,Werder Bremen,SVW,16,5,4,7,25:35,-10,19
10,1. FC Köln,KOE,16,4,6,6,20:33,-13,18
11,Eintracht Frankfurt,SGE,16,4,5,7,21:32,-11,17
12,1899 Hoffenheim,TSG,16,3,3,10,19:27,-8,12
13,FC Augsburg,FCA,16,3,3,10,26:37,-11,12
14,FC Schalke 04,S04,16,2,5,9,10:31,-21,11
15,VfB Stuttgart,VFB,16,1,6,9,18:34,-16,9
16,Bor. Mönchengladbach,BMG,16,1,6,9,17:35,-18,9
17,VfL Bochum,BOC,16,2,2,12,11:39,-28,8
18,Hertha BSC,BSC,16,1,2,13,16:41,-25,5
