#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,8,3,4,35:19,16,27
2,VfL Wolfsburg,WOB,15,7,3,5,23:15,8,24
3,Borussia Dortmund,BVB,15,7,2,6,24:26,-2,23
4,1. FC Union Berlin,FCU,15,7,2,6,19:22,-3,23
5,SC Freiburg,SCF,14,6,4,4,19:25,-6,22
6,1. FSV Mainz 05,M05,14,6,3,5,21:22,-1,21
6,Bayer Leverkusen,B04,14,6,3,5,21:22,-1,21
8,RB Leipzig,RBL,15,5,4,6,22:22,0,19
9,Werder Bremen,SVW,14,5,4,5,23:31,-8,19
10,Eintracht Frankfurt,SGE,15,4,5,6,20:29,-9,17
11,1. FC Köln,KOE,15,3,6,6,18:32,-14,15
12,1899 Hoffenheim,TSG,14,3,3,8,18:24,-6,12
13,FC Augsburg,FCA,14,3,2,9,23:33,-10,11
14,Bor. Mönchengladbach,BMG,14,1,6,7,14:28,-14,9
15,VfB Stuttgart,VFB,15,1,6,8,17:32,-15,9
16,FC Schalke 04,S04,14,1,5,8,7:23,-16,8
17,VfL Bochum,BOC,15,2,2,11,11:37,-26,8
18,Hertha BSC,BSC,14,1,2,11,14:34,-20,5
