#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,11,1,4,33:21,12,34
2,RB Leipzig,RBL,16,8,4,4,30:17,13,28
3,VfL Wolfsburg,WOB,16,7,5,4,27:19,8,26
4,Borussia Dortmund,BVB,16,8,2,6,32:25,7,26
5,Bayer Leverkusen,B04,16,6,5,5,18:14,4,23
6,Eintracht Frankfurt,SGE,16,6,5,5,29:29,0,23
7,VfB Stuttgart,VFB,16,6,3,7,27:28,-1,21
8,1. FSV Mainz 05,M05,16,5,5,6,20:28,-8,20
9,Bor. Mönchengladbach,BMG,16,4,6,6,28:35,-7,18
10,SC Freiburg,SCF,16,5,3,8,18:26,-8,18
11,1. FC Köln,KOE,16,5,3,8,14:29,-15,18
12,Werder Bremen,SVW,16,4,5,7,20:27,-7,17
13,1. FC Union Berlin,FCU,16,4,5,7,17:24,-7,17
14,Hertha BSC,BSC,16,3,6,7,19:24,-5,15
15,1899 Hoffenheim,TSG,16,3,6,7,19:29,-10,15
16,FC Augsburg,FCA,16,4,2,10,13:24,-11,14
17,Arminia Bielefeld,DSC,16,2,6,8,11:29,-18,12
18,FC Schalke 04,S04,16,0,4,12,11:51,-40,4
