#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,2,2,0,0,6:1,5,6
2,Bayer Leverkusen,B04,3,1,2,0,2:1,1,5
3,Eintracht Frankfurt,SGE,2,1,1,0,4:2,2,4
3,Werder Bremen,SVW,2,1,1,0,4:2,2,4
5,FC Augsburg,FCA,2,1,1,0,3:1,2,4
5,RB Leipzig,RBL,2,1,1,0,3:1,2,4
7,Hertha BSC,BSC,2,1,0,1,7:5,2,3
8,Bayern München,FCB,2,1,0,1,5:5,0,3
9,1899 Hoffenheim,TSG,2,1,0,1,4:4,0,3
10,Bor. Mönchengladbach,BMG,2,1,0,1,3:4,-1,3
11,Borussia Dortmund,BVB,2,1,0,1,1:2,-1,3
12,SC Freiburg,SCF,2,1,0,1,3:6,-3,3
13,1. FC Union Berlin,FCU,2,0,2,0,2:2,0,2
13,VfL Wolfsburg,WOB,2,0,2,0,2:2,0,2
15,Arminia Bielefeld,DSC,2,0,1,1,1:2,-1,1
16,1. FC Köln,KOE,1,0,0,1,0:1,-1,0
17,1. FSV Mainz 05,M05,2,0,0,2,1:7,-6,0
18,FC Schalke 04,S04,2,0,0,2,0:12,-12,0
