#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,7,5,2,0,15:4,11,17
2,VfB Stuttgart,VFB,6,4,2,0,17:7,10,14
3,Borussia Dortmund,BVB,6,4,1,1,11:6,5,13
4,Bayern München,FCB,6,4,1,1,14:10,4,13
5,RB Leipzig,RBL,6,2,3,1,8:6,2,9
6,1. FC Union Berlin,FCU,6,2,3,1,10:9,1,9
7,Hertha BSC,BSC,6,2,2,2,12:8,4,8
8,1. FC Köln,KOE,5,2,2,1,5:4,1,8
9,Bor. Mönchengladbach,BMG,6,2,2,2,14:15,-1,8
10,FC Augsburg,FCA,6,2,2,2,7:8,-1,8
11,SC Freiburg,SCF,6,2,2,2,7:11,-4,8
12,VfL Wolfsburg,WOB,6,1,4,1,8:7,1,7
13,Werder Bremen,SVW,6,1,3,2,9:11,-2,6
14,Eintracht Frankfurt,SGE,6,1,3,2,10:14,-4,6
15,1899 Hoffenheim,TSG,6,1,2,3,8:12,-4,5
16,1. FSV Mainz 05,M05,6,1,1,4,6:13,-7,4
17,FC Schalke 04,S04,6,0,2,4,5:23,-18,2
18,Arminia Bielefeld,DSC,6,0,1,5,3:13,-10,1
