#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,11,1,3,32:19,13,34
2,RB Leipzig,RBL,14,8,4,2,27:12,15,28
3,VfL Wolfsburg,WOB,15,6,5,4,24:18,6,23
4,Borussia Dortmund,BVB,15,7,2,6,30:25,5,23
5,Eintracht Frankfurt,SGE,15,6,5,4,28:26,2,23
6,Bayer Leverkusen,B04,14,6,4,4,18:12,6,22
7,VfB Stuttgart,VFB,15,6,3,6,27:26,1,21
8,Bor. Mönchengladbach,BMG,14,4,6,4,26:26,0,18
9,1. FC Union Berlin,FCU,14,4,5,5,17:19,-2,17
10,Werder Bremen,SVW,15,4,5,6,19:24,-5,17
11,1. FSV Mainz 05,M05,14,4,4,6,18:27,-9,16
12,SC Freiburg,SCF,14,4,3,7,14:22,-8,15
13,1. FC Köln,KOE,15,4,3,8,11:27,-16,15
14,FC Augsburg,FCA,14,4,2,8,12:20,-8,14
15,1899 Hoffenheim,TSG,15,3,5,7,18:28,-10,14
16,Hertha BSC,BSC,15,2,6,7,17:23,-6,12
17,Arminia Bielefeld,DSC,14,2,5,7,11:24,-13,11
18,FC Schalke 04,S04,14,0,4,10,9:46,-37,4
