#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,26,19,5,2,57:16,41,62
2,Borussia Dortmund,BVB,26,13,8,5,41:20,21,47
3,VfB Stuttgart,VFB,26,13,7,6,40:29,11,46
4,Hertha BSC,BSC,26,12,6,8,40:27,13,42
5,Hamburger SV,HSV,26,11,7,8,32:32,0,40
6,FC Schalke 04,S04,26,9,12,5,36:30,6,39
7,Werder Bremen,SVW,26,11,4,11,40:40,0,37
8,VfL Wolfsburg,WOB,26,10,5,11,31:33,-2,35
9,TSV 1860 München,M60,26,9,7,10,33:41,-8,34
10,Hannover 96,H96,26,9,5,12,37:47,-10,32
11,1. FC Kaiserslautern,FCK,26,8,7,11,34:34,0,31
12,Arminia Bielefeld,DSC,26,7,10,9,29:32,-3,31
13,FC Hansa Rostock,ROS,26,8,7,11,27:32,-5,31
14,VfL Bochum,BOC,26,8,6,12,40:47,-7,30
15,Bor. Mönchengladbach,BMG,26,8,5,13,28:36,-8,29
16,1. FC Nürnberg,FCN,26,8,4,14,30:45,-15,28
17,Bayer Leverkusen,B04,26,7,6,13,32:42,-10,27
18,Energie Cottbus,FCE,26,6,5,15,26:50,-24,23
