#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,7,1,1,23:8,15,22
2,Borussia Dortmund,BVB,9,4,5,0,12:5,7,17
3,Werder Bremen,SVW,9,5,2,2,18:15,3,17
4,Hertha BSC,BSC,9,4,3,2,11:7,4,15
5,FC Schalke 04,S04,9,4,3,2,12:9,3,15
6,VfL Bochum,BOC,9,4,2,3,20:16,4,14
7,TSV 1860 München,M60,9,4,2,3,14:12,2,14
8,VfB Stuttgart,VFB,9,3,4,2,16:12,4,13
9,FC Hansa Rostock,ROS,9,4,1,4,11:7,4,13
10,VfL Wolfsburg,WOB,9,4,1,4,10:11,-1,13
11,Hamburger SV,HSV,9,4,0,5,10:15,-5,12
12,Bor. Mönchengladbach,BMG,9,3,2,4,10:7,3,11
13,Bayer Leverkusen,B04,9,3,2,4,13:16,-3,11
14,Arminia Bielefeld,DSC,9,3,2,4,9:15,-6,11
15,1. FC Nürnberg,FCN,9,3,0,6,11:16,-5,9
16,Hannover 96,H96,9,2,2,5,15:22,-7,8
17,1. FC Kaiserslautern,FCK,9,1,3,5,7:12,-5,6
18,Energie Cottbus,FCE,9,1,1,7,5:22,-17,4
