#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,9,2,2,29:14,15,29
2,Borussia Dortmund,BVB,13,6,6,1,19:9,10,24
3,Werder Bremen,SVW,13,7,2,4,27:25,2,23
4,FC Schalke 04,S04,13,6,4,3,16:11,5,22
5,Hertha BSC,BSC,13,6,4,3,16:12,4,22
6,VfB Stuttgart,VFB,13,5,6,2,21:15,6,21
7,VfL Bochum,BOC,13,6,2,5,27:21,6,20
8,TSV 1860 München,M60,13,6,2,5,18:15,3,20
9,VfL Wolfsburg,WOB,13,6,1,6,15:16,-1,19
10,Hamburger SV,HSV,13,6,1,6,16:19,-3,19
11,Bayer Leverkusen,B04,13,4,4,5,17:20,-3,16
12,1. FC Nürnberg,FCN,13,5,1,7,16:21,-5,16
13,Bor. Mönchengladbach,BMG,13,4,3,6,16:12,4,15
14,FC Hansa Rostock,ROS,13,4,3,6,15:14,1,15
15,Hannover 96,H96,13,4,3,6,22:27,-5,15
16,Arminia Bielefeld,DSC,13,4,2,7,13:22,-9,14
17,Energie Cottbus,FCE,13,2,2,9,7:27,-20,8
18,1. FC Kaiserslautern,FCK,13,1,4,8,12:22,-10,7
