#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,8,2,2,28:14,14,26
2,Borussia Dortmund,BVB,12,5,6,1,18:9,9,21
3,VfL Bochum,BOC,12,6,2,4,27:19,8,20
4,VfB Stuttgart,VFB,12,5,5,2,20:14,6,20
5,TSV 1860 München,M60,12,6,2,4,18:14,4,20
6,Werder Bremen,SVW,12,6,2,4,22:22,0,20
7,Hertha BSC,BSC,12,5,4,3,15:12,3,19
8,FC Schalke 04,S04,12,5,4,3,14:11,3,19
9,VfL Wolfsburg,WOB,12,6,1,5,15:15,0,19
10,1. FC Nürnberg,FCN,12,5,1,6,15:18,-3,16
11,Hamburger SV,HSV,12,5,1,6,13:18,-5,16
12,Bayer Leverkusen,B04,12,4,3,5,15:18,-3,15
13,Hannover 96,H96,12,4,3,5,22:26,-4,15
14,Bor. Mönchengladbach,BMG,12,4,2,6,14:10,4,14
15,FC Hansa Rostock,ROS,12,4,2,6,14:13,1,14
16,Arminia Bielefeld,DSC,12,4,2,6,12:20,-8,14
17,1. FC Kaiserslautern,FCK,12,1,4,7,9:17,-8,7
18,Energie Cottbus,FCE,12,1,2,9,5:26,-21,5
