#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,28,18,5,5,54:26,28,59
2,FC Schalke 04,S04,28,18,2,8,45:33,12,56
3,VfB Stuttgart,VFB,28,16,6,6,51:31,20,54
4,Werder Bremen,SVW,28,15,5,8,58:31,27,50
5,Hertha BSC,BSC,28,12,11,5,50:27,23,47
6,Hamburger SV,HSV,28,14,2,12,49:45,4,44
7,Bayer Leverkusen,B04,28,12,7,9,47:36,11,43
8,Borussia Dortmund,BVB,28,11,8,9,35:37,-2,41
9,VfL Wolfsburg,WOB,28,13,1,14,43:44,-1,40
10,1. FC Kaiserslautern,FCK,28,11,6,11,35:36,-1,39
11,Hannover 96,H96,28,11,5,12,31:31,0,38
12,Arminia Bielefeld,DSC,28,10,5,13,31:39,-8,35
13,1. FC Nürnberg,FCN,28,8,7,13,48:53,-5,31
14,1. FSV Mainz 05,M05,28,8,6,14,34:45,-11,30
15,Bor. Mönchengladbach,BMG,28,7,8,13,31:45,-14,29
16,VfL Bochum,BOC,28,6,8,14,38:56,-18,26
17,FC Hansa Rostock,ROS,28,5,8,15,25:54,-29,23
18,SC Freiburg,SCF,28,3,8,17,22:58,-36,17
