#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,23,14,5,4,45:23,22,47
2,FC Schalke 04,S04,23,15,2,6,37:27,10,47
3,Werder Bremen,SVW,23,13,4,6,53:26,27,43
4,Hertha BSC,BSC,23,10,9,4,39:20,19,39
5,Bayer Leverkusen,B04,23,11,6,6,42:30,12,39
6,VfB Stuttgart,VFB,23,11,6,6,41:29,12,39
7,Hamburger SV,HSV,23,12,1,10,40:36,4,37
8,VfL Wolfsburg,WOB,23,11,1,11,39:35,4,34
9,1. FC Kaiserslautern,FCK,23,9,5,9,31:31,0,32
10,Hannover 96,H96,23,9,5,9,27:27,0,32
11,Arminia Bielefeld,DSC,23,9,5,9,26:28,-2,32
12,Borussia Dortmund,BVB,23,8,7,8,27:30,-3,31
13,Bor. Mönchengladbach,BMG,23,6,7,10,26:38,-12,25
14,1. FC Nürnberg,FCN,23,6,6,11,38:43,-5,24
15,1. FSV Mainz 05,M05,23,6,5,12,27:40,-13,23
16,VfL Bochum,BOC,23,4,7,12,29:48,-19,19
17,SC Freiburg,SCF,23,3,7,13,18:45,-27,16
18,FC Hansa Rostock,ROS,23,2,8,13,18:47,-29,14
