#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,26,16,5,5,49:25,24,53
2,FC Schalke 04,S04,26,17,2,7,41:29,12,53
3,VfB Stuttgart,VFB,26,14,6,6,46:30,16,48
4,Werder Bremen,SVW,26,14,5,7,55:28,27,47
5,Hertha BSC,BSC,26,11,11,4,46:24,22,44
6,Bayer Leverkusen,B04,26,12,7,7,47:34,13,43
7,Hamburger SV,HSV,26,14,1,11,47:42,5,43
8,VfL Wolfsburg,WOB,26,12,1,13,41:41,0,37
9,1. FC Kaiserslautern,FCK,26,10,6,10,33:34,-1,36
10,Hannover 96,H96,26,10,5,11,29:30,-1,35
11,Borussia Dortmund,BVB,26,9,8,9,32:36,-4,35
12,Arminia Bielefeld,DSC,26,9,5,12,30:37,-7,32
13,1. FSV Mainz 05,M05,26,8,6,12,34:41,-7,30
14,1. FC Nürnberg,FCN,26,7,7,12,44:49,-5,28
15,Bor. Mönchengladbach,BMG,26,7,7,12,28:41,-13,28
16,VfL Bochum,BOC,26,5,7,14,35:54,-19,22
17,FC Hansa Rostock,ROS,26,4,8,14,23:51,-28,20
18,SC Freiburg,SCF,26,3,7,16,20:54,-34,16
