#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,25,17,2,6,40:27,13,53
2,Bayern München,FCB,25,15,5,5,46:24,22,50
3,VfB Stuttgart,VFB,25,13,6,6,45:30,15,45
4,Werder Bremen,SVW,25,13,5,7,53:27,26,44
5,Hamburger SV,HSV,25,14,1,10,45:39,6,43
6,Hertha BSC,BSC,25,10,11,4,43:24,19,41
7,Bayer Leverkusen,B04,25,11,7,7,45:34,11,40
8,VfL Wolfsburg,WOB,25,12,1,12,40:36,4,37
9,1. FC Kaiserslautern,FCK,25,10,6,9,33:32,1,36
10,Hannover 96,H96,25,9,5,11,27:29,-2,32
11,Arminia Bielefeld,DSC,25,9,5,11,30:34,-4,32
12,Borussia Dortmund,BVB,25,8,8,9,29:34,-5,32
13,1. FC Nürnberg,FCN,25,7,7,11,43:47,-4,28
14,Bor. Mönchengladbach,BMG,25,7,7,11,27:39,-12,28
15,1. FSV Mainz 05,M05,25,7,6,12,32:40,-8,27
16,FC Hansa Rostock,ROS,25,4,8,13,22:48,-26,20
17,VfL Bochum,BOC,25,4,7,14,30:53,-23,19
18,SC Freiburg,SCF,25,3,7,15,20:53,-33,16
