#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,16,8,4,4,27:18,9,28
2,Bayer Leverkusen,B04,16,7,5,4,31:24,7,26
3,Bayern München,FCB,16,7,3,6,22:15,7,24
4,Werder Bremen,SVW,16,6,3,7,24:20,4,21
5,TSV 1860 München,M60,16,6,2,8,24:24,0,20
6,Hertha BSC,BSC,16,5,5,6,20:23,-3,20
7,VfB Stuttgart,VFB,16,5,5,6,19:24,-5,20
8,FC Schalke 04,S04,16,5,5,6,14:20,-6,20
9,1. FC Kaiserslautern,FCK,16,6,1,9,20:28,-8,19
10,Bor. Mönchengladbach,BMG,16,3,6,7,19:31,-12,15
11,VfL Wolfsburg,WOB,16,3,4,9,21:30,-9,13
12,Hamburger SV,HSV,16,3,4,9,13:28,-15,13
13,FC Hansa Rostock,ROS,16,3,1,12,13:33,-20,10
14,1. FC Nürnberg,FCN,16,2,1,13,10:32,-22,7
15,SC Freiburg,SCF,16,1,4,11,12:36,-24,7
16,Energie Cottbus,FCE,16,1,4,11,9:35,-26,7
17,FC St. Pauli,STP,16,0,6,10,16:39,-23,6
18,1. FC Köln,KOE,16,1,3,12,7:38,-31,6
