#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,7,6,0,1,13:4,9,18
2,Bayer Leverkusen,B04,7,5,2,0,17:8,9,17
3,Bayern München,FCB,7,4,1,2,13:4,9,13
4,TSV 1860 München,M60,7,3,1,3,12:9,3,10
5,Werder Bremen,SVW,7,3,1,3,11:9,2,10
6,1. FC Kaiserslautern,FCK,7,3,0,4,11:13,-2,9
7,Hertha BSC,BSC,7,2,3,2,8:11,-3,9
8,Bor. Mönchengladbach,BMG,7,2,1,4,10:14,-4,7
9,FC Hansa Rostock,ROS,7,2,1,4,6:11,-5,7
10,VfB Stuttgart,VFB,7,2,1,4,7:13,-6,7
11,FC Schalke 04,S04,7,1,3,3,2:8,-6,6
12,SC Freiburg,SCF,7,1,2,4,6:13,-7,5
13,Hamburger SV,HSV,7,1,2,4,4:11,-7,5
14,Energie Cottbus,FCE,7,1,2,4,6:14,-8,5
15,1. FC Köln,KOE,7,1,2,4,5:13,-8,5
16,VfL Wolfsburg,WOB,7,1,1,5,9:14,-5,4
17,1. FC Nürnberg,FCN,7,1,1,5,2:13,-11,4
18,FC St. Pauli,STP,7,0,3,4,7:17,-10,3
