#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,15,8,4,3,27:17,10,28
2,Bayer Leverkusen,B04,15,7,4,4,30:23,7,25
3,Bayern München,FCB,15,6,3,6,20:14,6,21
4,Hertha BSC,BSC,15,5,5,5,20:20,0,20
5,FC Schalke 04,S04,15,5,5,5,14:17,-3,20
6,TSV 1860 München,M60,15,6,1,8,23:23,0,19
7,VfB Stuttgart,VFB,15,5,4,6,17:22,-5,19
8,1. FC Kaiserslautern,FCK,15,6,1,8,19:25,-6,19
9,Werder Bremen,SVW,15,5,3,7,22:19,3,18
10,Bor. Mönchengladbach,BMG,16,3,6,7,19:31,-12,15
11,VfL Wolfsburg,WOB,15,2,4,9,19:30,-11,10
12,FC Hansa Rostock,ROS,14,3,1,10,13:28,-15,10
13,Hamburger SV,HSV,15,2,4,9,9:28,-19,10
14,SC Freiburg,SCF,15,1,4,10,10:31,-21,7
15,1. FC Nürnberg,FCN,15,2,1,12,9:30,-21,7
16,FC St. Pauli,STP,15,0,6,9,15:37,-22,6
17,Energie Cottbus,FCE,15,1,3,11,9:35,-26,6
18,1. FC Köln,KOE,15,1,3,11,6:36,-30,6
