#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,12,7,4,1,20:9,11,25
2,Bayer Leverkusen,B04,12,5,3,4,22:19,3,18
3,1. FC Kaiserslautern,FCK,11,6,0,5,16:14,2,18
4,Bayern München,FCB,12,5,1,6,18:14,4,16
4,TSV 1860 München,M60,11,5,1,5,18:14,4,16
6,FC Schalke 04,S04,12,4,4,4,11:13,-2,16
7,Werder Bremen,SVW,11,4,2,5,16:14,2,14
8,Hertha BSC,BSC,11,3,4,4,12:15,-3,13
9,VfB Stuttgart,VFB,11,3,3,5,11:18,-7,12
10,FC Hansa Rostock,ROS,11,3,1,7,8:18,-10,10
11,Bor. Mönchengladbach,BMG,12,2,4,6,13:24,-11,10
12,VfL Wolfsburg,WOB,12,2,3,7,16:23,-7,9
13,SC Freiburg,SCF,12,1,4,7,10:25,-15,7
14,1. FC Nürnberg,FCN,11,2,1,8,8:23,-15,7
15,Hamburger SV,HSV,11,1,3,7,7:19,-12,6
16,Energie Cottbus,FCE,12,1,3,8,9:24,-15,6
17,1. FC Köln,KOE,11,1,3,7,5:24,-19,6
18,FC St. Pauli,STP,12,0,5,7,12:28,-16,5
