#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,11,7,3,1,19:8,11,24
2,1. FC Kaiserslautern,FCK,10,6,0,4,16:13,3,18
3,Bayer Leverkusen,B04,11,5,2,4,20:17,3,17
4,TSV 1860 München,M60,10,5,1,4,17:12,5,16
5,Werder Bremen,SVW,9,4,1,4,15:11,4,13
6,Bayern München,FCB,10,4,1,5,15:12,3,13
7,FC Schalke 04,S04,10,3,3,4,9:12,-3,12
8,VfB Stuttgart,VFB,10,3,3,4,11:16,-5,12
9,Hertha BSC,BSC,9,2,4,3,9:14,-5,10
10,FC Hansa Rostock,ROS,9,3,1,5,8:13,-5,10
11,Bor. Mönchengladbach,BMG,11,2,4,5,13:19,-6,10
12,VfL Wolfsburg,WOB,10,2,2,6,15:21,-6,8
13,SC Freiburg,SCF,11,1,4,6,10:21,-11,7
14,1. FC Köln,KOE,9,1,3,5,5:16,-11,6
15,Energie Cottbus,FCE,11,1,3,7,8:22,-14,6
16,Hamburger SV,HSV,9,1,2,6,4:15,-11,5
17,FC St. Pauli,STP,11,0,5,6,12:24,-12,5
18,1. FC Nürnberg,FCN,9,1,1,7,4:19,-15,4
