#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,11,3,1,25:8,17,36
2,Borussia Dortmund,BVB,15,9,3,3,30:19,11,30
3,Bayer Leverkusen,B04,15,7,3,5,21:19,2,24
4,SV Darmstadt 98,D98,15,6,5,4,20:19,1,23
5,1. FSV Mainz 05,M05,15,5,4,6,19:21,-2,19
6,FC Augsburg,FCA,15,5,4,6,21:24,-3,19
7,Hamburger SV,HSV,14,5,3,6,17:19,-2,18
8,1. FC Köln,KOE,14,4,6,4,17:20,-3,18
9,FC Schalke 04,S04,14,5,2,7,16:20,-4,17
10,Hertha BSC,BSC,14,5,2,7,16:23,-7,17
11,Werder Bremen,SVW,15,5,2,8,22:33,-11,17
12,VfB Stuttgart,VFB,14,3,5,6,25:33,-8,14
13,FC Ingolstadt 04,FCI,14,3,5,6,8:17,-9,14
14,1899 Hoffenheim,TSG,15,3,4,8,16:25,-9,13
15,Hannover 96,H96,15,3,3,9,13:27,-14,12
16,Bor. Mönchengladbach,BMG,14,3,2,9,22:29,-7,11
17,VfL Wolfsburg,WOB,14,2,4,8,11:24,-13,10
18,Eintracht Frankfurt,SGE,14,2,3,9,10:23,-13,9
