#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,5,1,0,12:2,10,16
2,Borussia Dortmund,BVB,7,4,1,2,16:12,4,13
3,Hamburger SV,HSV,8,4,1,3,10:12,-2,13
4,FC Ingolstadt 04,FCI,8,3,3,2,5:7,-2,12
5,Bor. Mönchengladbach,BMG,7,3,1,3,16:13,3,10
6,FC Schalke 04,S04,7,3,1,3,9:10,-1,10
7,Bayer Leverkusen,B04,7,3,1,3,8:9,-1,10
8,Werder Bremen,SVW,7,3,1,3,10:13,-3,10
9,Hertha BSC,BSC,8,3,1,4,8:11,-3,10
10,1. FC Köln,KOE,7,3,1,3,10:14,-4,10
11,1. FSV Mainz 05,M05,6,2,2,2,9:9,0,8
12,SV Darmstadt 98,D98,6,2,2,2,7:8,-1,8
13,Eintracht Frankfurt,SGE,8,2,2,4,8:10,-2,8
14,Hannover 96,H96,7,2,2,3,7:11,-4,8
15,VfL Wolfsburg,WOB,7,1,3,3,3:10,-7,6
16,FC Augsburg,FCA,6,1,2,3,10:13,-3,5
17,1899 Hoffenheim,TSG,7,1,2,4,7:11,-4,5
18,VfB Stuttgart,VFB,7,1,1,5,12:20,-8,4
