#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,13,3,1,29:9,20,42
2,Borussia Dortmund,BVB,17,10,3,4,33:20,13,33
3,Bayer Leverkusen,B04,17,8,3,6,25:23,2,27
4,SV Darmstadt 98,D98,17,7,5,5,23:24,-1,26
5,FC Augsburg,FCA,17,6,5,6,24:25,-1,23
6,1. FSV Mainz 05,M05,17,6,4,7,23:24,-1,22
7,1. FC Köln,KOE,16,5,7,4,20:22,-2,22
8,FC Schalke 04,S04,16,6,2,8,19:24,-5,20
9,Hamburger SV,HSV,16,5,4,7,17:22,-5,19
10,Werder Bremen,SVW,17,5,3,9,23:35,-12,18
11,Hertha BSC,BSC,16,5,2,9,18:27,-9,17
12,FC Ingolstadt 04,FCI,16,3,5,8,9:21,-12,14
13,VfB Stuttgart,VFB,16,3,5,8,27:40,-13,14
14,1899 Hoffenheim,TSG,17,3,4,10,17:29,-12,13
15,Hannover 96,H96,16,3,4,9,15:29,-14,13
16,VfL Wolfsburg,WOB,17,3,4,10,15:32,-17,13
17,Bor. Mönchengladbach,BMG,16,3,3,10,23:32,-9,12
18,Eintracht Frankfurt,SGE,16,3,3,10,12:27,-15,12
