#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Ingolstadt 04,FCI,4,3,1,0,4:1,3,10
2,Bayern München,FCB,3,3,0,0,8:1,7,9
3,FC Schalke 04,S04,4,3,0,1,5:3,2,9
4,Borussia Dortmund,BVB,3,2,1,0,9:3,6,7
5,Hamburger SV,HSV,4,2,0,2,5:7,-2,6
6,Bayer Leverkusen,B04,4,2,0,2,4:6,-2,6
7,SV Darmstadt 98,D98,3,1,2,0,4:3,1,5
8,Werder Bremen,SVW,3,1,1,1,5:4,1,4
9,Eintracht Frankfurt,SGE,4,1,1,2,5:5,0,4
10,1899 Hoffenheim,TSG,4,1,1,2,5:6,-1,4
11,Hertha BSC,BSC,4,1,1,2,3:6,-3,4
12,VfB Stuttgart,VFB,3,1,0,2,6:6,0,3
13,1. FSV Mainz 05,M05,3,1,0,2,3:4,-1,3
14,1. FC Köln,KOE,3,1,0,2,5:9,-4,3
15,Bor. Mönchengladbach,BMG,4,1,0,3,4:8,-4,3
16,VfL Wolfsburg,WOB,3,0,2,1,2:6,-4,2
17,Hannover 96,H96,4,0,2,2,3:8,-5,2
18,FC Augsburg,FCA,3,0,1,2,4:7,-3,1
