#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,13,3,1,29:9,20,42
2,Borussia Dortmund,BVB,17,10,3,4,33:20,13,33
3,Bayer Leverkusen,B04,17,8,3,6,25:23,2,27
4,SV Darmstadt 98,D98,17,7,5,5,23:24,-1,26
5,FC Augsburg,FCA,17,6,5,6,24:25,-1,23
6,FC Schalke 04,S04,17,7,2,8,23:25,-2,23
7,1. FC Köln,KOE,17,5,8,4,22:24,-2,23
8,1. FSV Mainz 05,M05,17,6,4,7,23:24,-1,22
9,Hamburger SV,HSV,17,6,4,7,20:23,-3,22
10,Hertha BSC,BSC,17,5,3,9,18:27,-9,18
11,Werder Bremen,SVW,17,5,3,9,23:35,-12,18
12,Bor. Mönchengladbach,BMG,17,4,3,10,25:32,-7,15
13,FC Ingolstadt 04,FCI,17,3,5,9,11:24,-13,14
14,VfB Stuttgart,VFB,17,3,5,9,28:43,-15,14
15,1899 Hoffenheim,TSG,17,3,4,10,17:29,-12,13
16,Hannover 96,H96,17,3,4,10,16:32,-16,13
17,VfL Wolfsburg,WOB,17,3,4,10,15:32,-17,13
18,Eintracht Frankfurt,SGE,17,3,3,11,12:28,-16,12
