#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,11,3,1,25:8,17,36
2,Borussia Dortmund,BVB,15,9,3,3,30:19,11,30
3,Bayer Leverkusen,B04,15,7,3,5,21:19,2,24
4,SV Darmstadt 98,D98,15,6,5,4,20:19,1,23
5,1. FC Köln,KOE,15,5,6,4,20:22,-2,21
6,1. FSV Mainz 05,M05,15,5,4,6,19:21,-2,19
7,FC Augsburg,FCA,15,5,4,6,21:24,-3,19
8,Hamburger SV,HSV,15,5,3,7,17:22,-5,18
9,FC Schalke 04,S04,15,5,2,8,16:23,-7,17
10,Hertha BSC,BSC,15,5,2,8,17:25,-8,17
11,Werder Bremen,SVW,15,5,2,8,22:33,-11,17
12,VfB Stuttgart,VFB,15,3,5,7,25:34,-9,14
13,FC Ingolstadt 04,FCI,15,3,5,7,8:19,-11,14
14,1899 Hoffenheim,TSG,15,3,4,8,16:25,-9,13
15,Hannover 96,H96,15,3,3,9,13:27,-14,12
16,Bor. Mönchengladbach,BMG,15,3,2,10,22:31,-9,11
17,VfL Wolfsburg,WOB,15,2,4,9,13:27,-14,10
18,Eintracht Frankfurt,SGE,15,2,3,10,10:26,-16,9
