#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,10,3,1,22:7,15,33
2,Borussia Dortmund,BVB,14,9,2,3,28:17,11,29
3,Bayer Leverkusen,B04,14,6,3,5,19:19,0,21
4,SV Darmstadt 98,D98,14,5,5,4,18:18,0,20
5,1. FSV Mainz 05,M05,14,5,3,6,18:20,-2,18
6,Hamburger SV,HSV,14,5,3,6,17:19,-2,18
7,1. FC Köln,KOE,14,4,6,4,17:20,-3,18
8,FC Schalke 04,S04,14,5,2,7,16:20,-4,17
9,Hertha BSC,BSC,14,5,2,7,16:23,-7,17
10,Werder Bremen,SVW,15,5,2,8,22:33,-11,17
11,FC Augsburg,FCA,14,4,4,6,19:23,-4,16
12,VfB Stuttgart,VFB,14,3,5,6,25:33,-8,14
13,FC Ingolstadt 04,FCI,14,3,5,6,8:17,-9,14
14,Bor. Mönchengladbach,BMG,13,3,2,8,22:28,-6,11
15,Hannover 96,H96,14,3,2,9,11:25,-14,11
16,1899 Hoffenheim,TSG,14,2,4,8,14:25,-11,10
17,VfL Wolfsburg,WOB,14,2,4,8,11:24,-13,10
18,Eintracht Frankfurt,SGE,14,2,3,9,10:23,-13,9
