#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,5,1,0,12:2,10,16
2,Borussia Dortmund,BVB,7,4,1,2,16:12,4,13
3,FC Ingolstadt 04,FCI,7,3,3,1,5:3,2,12
4,Bayer Leverkusen,B04,7,3,1,3,8:9,-1,10
4,Hertha BSC,BSC,7,3,1,3,8:9,-1,10
6,Werder Bremen,SVW,7,3,1,3,10:13,-3,10
7,Hamburger SV,HSV,7,3,1,3,7:11,-4,10
8,Bor. Mönchengladbach,BMG,6,3,0,3,13:10,3,9
9,FC Schalke 04,S04,6,3,0,3,8:9,-1,9
10,1. FC Köln,KOE,6,3,0,3,10:14,-4,9
11,1. FSV Mainz 05,M05,6,2,2,2,9:9,0,8
12,Eintracht Frankfurt,SGE,7,2,2,3,7:8,-1,8
12,SV Darmstadt 98,D98,6,2,2,2,7:8,-1,8
14,Hannover 96,H96,7,2,2,3,7:11,-4,8
15,FC Augsburg,FCA,6,1,2,3,10:13,-3,5
16,1899 Hoffenheim,TSG,7,1,2,4,7:11,-4,5
17,VfL Wolfsburg,WOB,6,1,2,3,3:10,-7,5
18,VfB Stuttgart,VFB,6,1,1,4,11:16,-5,4
