#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,34,21,8,5,92:38,54,71
2,Borussia Dortmund,BVB,34,22,5,7,83:44,39,71
3,RB Leipzig,RBL,34,20,6,8,64:41,23,66
4,1. FC Union Berlin,FCU,34,18,8,8,51:38,13,62
5,SC Freiburg,SCF,34,17,8,9,51:44,7,59
6,Bayer Leverkusen,B04,34,14,8,12,57:49,8,50
7,Eintracht Frankfurt,SGE,34,13,11,10,58:52,6,50
8,VfL Wolfsburg,WOB,34,13,10,11,57:48,9,49
9,1. FSV Mainz 05,M05,34,12,10,12,54:55,-1,46
10,Bor. Mönchengladbach,BMG,34,11,10,13,52:55,-3,43
11,1. FC Köln,KOE,34,10,12,12,49:54,-5,42
12,1899 Hoffenheim,TSG,34,10,6,18,48:57,-9,36
13,Werder Bremen,SVW,34,10,6,18,51:64,-13,36
14,VfL Bochum,BOC,34,10,5,19,40:72,-32,35
15,FC Augsburg,FCA,34,9,7,18,42:63,-21,34
16,VfB Stuttgart,VFB,34,7,12,15,45:57,-12,33
17,FC Schalke 04,S04,34,7,10,17,35:71,-36,31
18,Hertha BSC,BSC,34,7,8,19,42:69,-27,29
