#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,20,12,7,1,59:18,41,43
2,1. FC Union Berlin,FCU,20,13,3,4,35:24,11,42
3,Borussia Dortmund,BVB,20,13,1,6,40:26,14,40
4,SC Freiburg,SCF,20,11,4,5,32:31,1,37
5,RB Leipzig,RBL,20,10,6,4,40:26,14,36
6,Eintracht Frankfurt,SGE,20,10,5,5,40:29,11,35
7,VfL Wolfsburg,WOB,20,8,6,6,38:26,12,30
8,Bayer Leverkusen,B04,20,8,3,9,33:32,1,27
9,Werder Bremen,SVW,20,8,3,9,31:39,-8,27
10,Bor. Mönchengladbach,BMG,20,7,5,8,35:33,2,26
11,1. FC Köln,KOE,20,6,8,6,32:31,1,26
12,1. FSV Mainz 05,M05,20,7,5,8,30:32,-2,26
13,FC Augsburg,FCA,20,6,3,11,25:36,-11,21
14,1899 Hoffenheim,TSG,20,5,4,11,29:39,-10,19
15,VfL Bochum,BOC,20,6,1,13,24:49,-25,19
16,Hertha BSC,BSC,20,4,5,11,24:36,-12,17
17,VfB Stuttgart,VFB,20,3,7,10,23:36,-13,16
18,FC Schalke 04,S04,20,2,6,12,14:41,-27,12
