#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FC Union Berlin,FCU,8,5,2,1,15:6,9,17
2,SC Freiburg,SCF,8,5,2,1,12:6,6,17
3,Bayern München,FCB,8,4,3,1,23:6,17,15
4,Borussia Dortmund,BVB,8,5,0,3,11:10,1,15
5,1899 Hoffenheim,TSG,8,4,2,2,13:8,5,14
6,Eintracht Frankfurt,SGE,8,4,2,2,16:13,3,14
7,1. FC Köln,KOE,8,3,4,1,14:10,4,13
8,Werder Bremen,SVW,8,3,3,2,18:13,5,12
9,Bor. Mönchengladbach,BMG,8,3,3,2,11:10,1,12
10,FC Augsburg,FCA,8,4,0,4,8:12,-4,12
11,RB Leipzig,RBL,8,3,2,3,13:12,1,11
12,1. FSV Mainz 05,M05,8,3,2,3,8:12,-4,11
13,VfL Wolfsburg,WOB,8,2,2,4,8:14,-6,8
14,Hertha BSC,BSC,8,1,4,3,8:10,-2,7
15,FC Schalke 04,S04,8,1,3,4,10:17,-7,6
16,VfB Stuttgart,VFB,8,0,5,3,9:13,-4,5
17,Bayer Leverkusen,B04,8,1,2,5,9:16,-7,5
18,VfL Bochum,BOC,8,0,1,7,5:23,-18,1
