#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,8,7,1,0,27:10,17,22
2,Bor. Mönchengladbach,BMG,7,7,0,0,21:3,18,21
3,RB Leipzig,RBL,8,6,2,0,21:4,17,20
4,Hertha BSC,BSC,7,4,2,1,12:9,3,14
5,Eintracht Frankfurt,SGE,7,4,1,2,19:8,11,13
6,1899 Hoffenheim,TSG,8,3,3,2,13:8,5,12
7,Bayern München,FCB,7,3,3,1,14:10,4,12
8,SC Freiburg,SCF,8,3,3,2,12:10,2,12
9,1. FSV Mainz 05,M05,8,3,3,2,8:7,1,12
10,Werder Bremen,SVW,8,3,2,3,14:15,-1,11
11,Bayer Leverkusen,B04,7,3,1,3,10:13,-3,10
12,VfB Stuttgart,VFB,7,3,1,3,5:12,-7,10
13,FC Schalke 04,S04,7,3,0,4,10:11,-1,9
14,1. FC Nürnberg,FCN,8,2,3,3,9:10,-1,9
15,Fortuna Düsseldorf,F95,8,3,0,5,10:12,-2,9
16,VfL Wolfsburg,WOB,8,2,3,3,11:14,-3,9
17,FC Augsburg,FCA,7,1,4,2,11:11,0,7
18,Hannover 96,H96,7,2,1,4,7:13,-6,7
