#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,6,5,1,0,23:9,14,16
2,Bor. Mönchengladbach,BMG,5,5,0,0,14:2,12,15
3,RB Leipzig,RBL,6,4,2,0,15:3,12,14
4,1. FSV Mainz 05,M05,6,3,2,1,6:4,2,11
5,Eintracht Frankfurt,SGE,5,3,1,1,16:5,11,10
6,1899 Hoffenheim,TSG,6,3,1,2,12:7,5,10
7,Hertha BSC,BSC,5,3,1,1,8:6,2,10
8,1. FC Nürnberg,FCN,6,2,2,2,8:7,1,8
8,Bayern München,FCB,5,2,2,1,8:7,1,8
10,SC Freiburg,SCF,6,2,2,2,8:9,-1,8
11,Werder Bremen,SVW,6,2,2,2,10:12,-2,8
12,Hannover 96,H96,5,2,1,2,7:7,0,7
13,FC Augsburg,FCA,5,1,3,1,9:7,2,6
14,Fortuna Düsseldorf,F95,6,2,0,4,8:11,-3,6
15,FC Schalke 04,S04,5,2,0,3,4:7,-3,6
16,VfL Wolfsburg,WOB,6,1,2,3,8:12,-4,5
17,Bayer Leverkusen,B04,5,1,1,3,7:13,-6,4
18,VfB Stuttgart,VFB,5,1,1,3,2:11,-9,4
