#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,5,4,1,0,20:7,13,13
2,Bor. Mönchengladbach,BMG,4,4,0,0,11:2,9,12
3,RB Leipzig,RBL,5,3,2,0,12:3,9,11
4,Hertha BSC,BSC,4,3,1,0,8:3,5,10
5,1. FC Nürnberg,FCN,5,2,2,1,8:5,3,8
6,SC Freiburg,SCF,5,2,2,1,7:6,1,8
7,1. FSV Mainz 05,M05,5,2,2,1,4:3,1,8
8,Werder Bremen,SVW,5,2,2,1,9:9,0,8
9,Eintracht Frankfurt,SGE,4,2,1,1,13:5,8,7
10,1899 Hoffenheim,TSG,5,2,1,2,10:6,4,7
11,Bayern München,FCB,4,2,1,1,7:6,1,7
12,FC Augsburg,FCA,4,1,2,1,7:5,2,5
13,VfL Wolfsburg,WOB,5,1,2,2,8:11,-3,5
14,Hannover 96,H96,4,1,1,2,5:6,-1,4
15,Bayer Leverkusen,B04,4,1,1,2,6:9,-3,4
16,VfB Stuttgart,VFB,4,1,1,2,2:8,-6,4
17,FC Schalke 04,S04,4,1,0,3,1:6,-5,3
18,Fortuna Düsseldorf,F95,5,1,0,4,4:10,-6,3
